"yearID","lgID","salary","POS","GS","PO","A","E","DP","AB","R","H","X2B","X3B","HR","RBI","BB","SO","IBB","HBP","SH","SF","GIDP"
1987,"AL",775001,"SS",111,158,286,18,54,496,87,159,25,4,9,53,58,57,3,4,1,6,24
1987,"AL",775001,"2B",9,19,29,2,4,496,87,159,25,4,9,53,58,57,3,4,1,6,24
1988,"AL",975001,"2B",152,311,435,15,88,614,89,187,24,7,11,55,57,73,5,3,2,5,18
1989,"AL",1300001,"2B",140,257,387,14,71,549,81,174,32,6,14,93,67,70,12,2,1,7,28
1990,"AL",1633334,"2B",153,311,445,20,102,583,97,173,28,2,12,70,83,84,4,3,3,3,13
1991,"AL",2350001,"2B",145,295,373,15,81,590,109,202,28,4,16,79,66,79,9,4,1,3,14
1992,"AL",2450001,"OF",4,10,1,1,1,108,20,26,8,1,3,9,16,18,3,1,2,1,4
1992,"AL",2450001,"2B",11,13,18,4,3,108,20,26,8,1,3,9,16,18,3,1,2,1,4
1994,"AL",1000001,"1B",14,89,8,4,10,434,73,139,20,3,21,99,63,76,5,6,1,6,15
1996,"AL",2401973,"1B",97,853,78,10,90,433,73,140,21,2,15,77,62,83,3,4,1,4,15
1997,"AL",3292405,"2B",35,70,108,4,24,290,47,83,14,2,4,26,39,76,3,1,2,1,14
1997,"AL",3292405,"1B",1,2,1,1,1,290,47,83,14,2,4,26,39,76,3,1,2,1,14
1997,"AL",150001,"1B",14,109,12,2,21,142,23,35,4,1,5,20,32,42,3,2,1,5,5
2002,"NL",600001,"1B",71,718,60,9,80,339,52,97,14,2,7,31,40,76,4,2,3,4,14
2003,"NL",600001,"1B",39,433,33,2,48,198,29,59,13,3,6,32,26,44,6,1,1,2,9
2004,"NL",750001,"1B",72,628,49,3,69,321,38,100,19,4,7,58,37,69,5,2,2,4,11
2005,"NL",1000001,"1B",46,451,38,6,48,234,31,65,13,2,10,43,28,58,2,2,2,4,11
2006,"NL",1050001,"3B",3,1,7,1,1,166,15,46,11,1,3,27,14,50,3,2,1,1,12
2006,"NL",1050001,"1B",21,198,6,2,23,166,15,46,11,1,3,27,14,50,3,2,1,1,12
2007,"NL",1150001,"3B",3,2,5,1,1,51,8,11,1,1,2,9,11,14,1,1,1,2,2
2007,"NL",1150001,"1B",5,23,4,1,4,51,8,11,1,1,2,9,11,14,1,1,1,2,2
2010,"NL",400001,"3B",7,4,9,2,4,56,4,16,4,1,2,8,5,21,1,1,1,1,3
2011,"NL",414001,"3B",21,15,37,3,2,94,11,25,8,2,4,16,5,25,2,1,1,1,2
2012,"NL",480001,"3B",43,21,68,7,10,193,18,46,12,1,10,33,12,71,3,2,1,2,6
2013,"NL",496251,"3B",30,19,61,4,7,109,11,27,3,1,6,17,8,44,1,1,1,1,1
1995,"NL",109001,"3B",1,1,1,1,1,18,4,6,2,1,1,2,1,5,1,1,1,1,1
1995,"NL",109001,"2B",2,1,3,1,1,18,4,6,2,1,1,2,1,5,1,1,1,1,1
1995,"NL",109001,"1B",1,3,1,1,1,18,4,6,2,1,1,2,1,5,1,1,1,1,1
1997,"NL",160001,"3B",21,12,49,5,7,164,22,46,6,1,6,22,14,24,5,1,1,1,5
1997,"NL",160001,"1B",4,51,5,1,6,164,22,46,6,1,6,22,14,24,5,1,1,1,5
1997,"NL",160001,"OF",1,1,1,1,1,164,22,46,6,1,6,22,14,24,5,1,1,1,5
1998,"NL",202501,"1B",7,69,5,1,4,162,21,45,8,3,2,14,24,27,7,2,2,2,9
1998,"NL",202501,"3B",12,6,19,1,3,162,21,45,8,3,2,14,24,27,7,2,2,2,9
1998,"NL",202501,"OF",9,12,2,2,1,162,21,45,8,3,2,14,24,27,7,2,2,2,9
1999,"NL",250001,"3B",6,2,19,2,2,133,19,32,6,1,5,22,29,22,4,1,1,2,10
1999,"NL",250001,"1B",3,42,6,1,9,133,19,32,6,1,5,22,29,22,4,1,1,2,10
1999,"NL",250001,"P",1,1,1,1,1,133,19,32,6,1,5,22,29,22,4,1,1,2,10
1999,"NL",250001,"OF",7,14,1,1,1,133,19,32,6,1,5,22,29,22,4,1,1,2,10
2000,"NL",462501,"OF",2,3,1,1,1,135,10,33,5,1,3,15,22,23,4,1,2,2,4
2000,"NL",462501,"1B",9,90,9,2,11,135,10,33,5,1,3,15,22,23,4,1,2,2,4
2000,"NL",462501,"3B",8,10,19,4,1,135,10,33,5,1,3,15,22,23,4,1,2,2,4
2000,"NL",462501,"2B",1,1,1,1,1,135,10,33,5,1,3,15,22,23,4,1,2,2,4
2003,"NL",800001,"1B",11,123,7,4,14,135,12,34,6,1,4,16,12,27,1,1,2,3,5
2003,"NL",800001,"OF",1,2,1,1,1,135,12,34,6,1,4,16,12,27,1,1,2,3,5
2016,"NL",517501,"3B",148,94,224,14,17,582,68,149,24,2,26,89,41,107,8,6,1,5,14
1985,"NL",250001,"1B",38,383,36,6,33,282,20,76,16,2,3,32,13,13,5,2,3,1,2
1985,"NL",250001,"OF",25,50,3,2,1,282,20,76,16,2,3,32,13,13,5,2,3,1,2
1985,"NL",250001,"3B",1,1,4,1,1,282,20,76,16,2,3,32,13,13,5,2,3,1,2
1986,"NL",250001,"1B",11,99,8,1,10,125,14,32,4,1,3,9,7,9,1,2,1,3,4
1986,"NL",250001,"OF",7,26,1,1,1,125,14,32,4,1,3,9,7,9,1,2,1,3,4
1987,"NL",225001,"OF",2,5,1,1,1,208,17,48,6,1,4,13,11,13,2,2,2,1,6
1987,"NL",225001,"1B",42,374,46,3,39,208,17,48,6,1,4,13,11,13,2,2,2,1,6
1989,"AL",245001,"P",1,1,1,1,1,234,27,55,11,2,4,24,9,21,4,1,2,3,5
1989,"AL",245001,"1B",33,321,26,5,33,234,27,55,11,2,4,24,9,21,4,1,2,3,5
1989,"AL",245001,"OF",6,20,2,1,1,234,27,55,11,2,4,24,9,21,4,1,2,3,5
1990,"AL",150001,"1B",1,7,1,1,2,5,2,1,1,1,1,1,1,1,1,1,1,1,1
2007,"NL",380501,"OF",6,14,2,2,1,265,27,72,13,2,6,32,22,25,4,6,4,4,18
2007,"NL",380501,"3B",5,3,12,1,3,265,27,72,13,2,6,32,22,25,4,6,4,4,18
2007,"NL",380501,"SS",16,29,39,2,8,265,27,72,13,2,6,32,22,25,4,6,4,4,18
2007,"NL",380501,"2B",38,82,109,5,25,265,27,72,13,2,6,32,22,25,4,6,4,4,18
2013,"NL",850001,"3B",5,3,5,2,1,253,28,60,11,2,6,27,13,30,1,12,2,3,11
2013,"NL",850001,"2B",14,39,44,3,14,253,28,60,11,2,6,27,13,30,1,12,2,3,11
2013,"NL",850001,"1B",36,257,17,2,19,253,28,60,11,2,6,27,13,30,1,12,2,3,11
2014,"NL",900001,"1B",7,52,2,1,6,221,18,58,9,1,2,18,7,27,1,8,3,2,8
2014,"NL",900001,"OF",16,28,3,2,1,221,18,58,9,1,2,18,7,27,1,8,3,2,8
2014,"NL",900001,"3B",13,15,23,3,1,221,18,58,9,1,2,18,7,27,1,8,3,2,8
2014,"NL",900001,"2B",10,22,32,1,7,221,18,58,9,1,2,18,7,27,1,8,3,2,8
2014,"AL",510201,"2B",6,12,19,1,5,48,4,7,1,2,1,3,4,22,1,2,1,2,1
2014,"AL",510201,"3B",1,1,1,1,1,48,4,7,1,2,1,3,4,22,1,2,1,2,1
2014,"AL",510201,"OF",2,3,1,1,1,48,4,7,1,2,1,3,4,22,1,2,1,2,1
2014,"AL",510201,"SS",6,2,16,1,4,48,4,7,1,2,1,3,4,22,1,2,1,2,1
2015,"AL",1021801,"1B",6,47,5,3,8,102,12,17,5,2,4,8,8,38,1,1,2,1,3
2015,"AL",1021801,"2B",13,17,37,2,8,102,12,17,5,2,4,8,8,38,1,1,2,1,3
2015,"AL",1021801,"P",1,1,1,1,1,102,12,17,5,2,4,8,8,38,1,1,2,1,3
2015,"AL",1021801,"SS",6,8,14,3,3,102,12,17,5,2,4,8,8,38,1,1,2,1,3
2001,"AL",202501,"P",1,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2002,"AL",250001,"P",13,10,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2003,"AL",425001,"P",33,11,19,1,3,5,2,2,1,1,1,1,1,2,1,1,2,1,1
2004,"AL",1800001,"P",33,17,20,4,3,4,1,1,1,1,1,1,2,3,1,1,2,1,1
2005,"AL",2600001,"P",31,15,14,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1
2006,"NL",2600001,"P",1,5,8,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1
2007,"NL",1000001,"P",1,5,9,1,2,3,1,2,1,1,1,2,1,2,1,1,1,1,1
2008,"NL",2250001,"P",1,12,13,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,"NL",2500001,"P",1,9,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,"NL",3050001,"P",1,10,6,1,2,4,1,1,1,1,1,1,1,4,1,1,1,1,1
2011,"NL",3250001,"P",1,6,7,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1
2001,"NL",210001,"P",1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2003,"NL",315001,"P",35,9,25,1,3,60,2,11,2,1,1,4,1,19,1,1,13,1,3
2004,"NL",360001,"P",3,3,6,1,1,4,3,2,1,1,1,3,2,1,1,1,1,2,1
1997,"NL",155001,"P",1,6,6,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,1
1998,"NL",240001,"P",1,12,12,3,2,7,1,2,1,1,1,1,1,4,1,1,1,1,2
1999,"NL",345001,"P",1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2000,"AL",700001,"P",1,8,6,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1987,"AL",62501,"P",24,7,16,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1988,"AL",125001,"P",33,22,21,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1989,"AL",200001,"P",1,7,15,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,"AL",410001,"P",1,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,"NL",120001,"P",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1995,"NL",150001,"P",1,2,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,"AL",332501,"P",1,7,8,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,"AL",359001,"P",1,5,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,"AL",825001,"P",1,3,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,"AL",1125001,"P",1,4,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,"AL",1450001,"P",1,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,"AL",2650001,"P",1,7,6,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"AL",3500001,"P",1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,"AL",3750001,"P",1,6,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,"AL",1500001,"P",1,4,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,"AL",1750001,"P",1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,"AL",1250001,"P",1,5,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1985,"NL",483334,"P",1,6,10,2,3,7,1,1,1,1,1,1,1,5,1,1,1,1,1
1986,"NL",633334,"P",1,1,3,1,1,5,1,1,1,1,1,1,1,3,1,1,1,1,1
1993,"NL",109001,"1B",3,28,6,2,2,190,28,55,8,2,2,17,17,25,1,1,6,2,4
1993,"NL",109001,"2B",1,2,2,1,1,190,28,55,8,2,2,17,17,25,1,1,6,2,4
1993,"NL",109001,"OF",30,71,4,2,1,190,28,55,8,2,2,17,17,25,1,1,6,2,4
1994,"NL",140001,"2B",1,6,3,2,1,141,26,39,4,2,1,15,19,24,1,2,2,1,2
1994,"NL",140001,"OF",25,56,3,1,2,141,26,39,4,2,1,15,19,24,1,2,2,1,2
1994,"NL",140001,"1B",1,2,1,1,1,141,26,39,4,2,1,15,19,24,1,2,2,1,2
1995,"NL",165001,"2B",1,1,2,1,1,64,7,13,3,1,1,4,9,13,1,3,1,2,2
1995,"NL",165001,"OF",12,37,1,2,1,64,7,13,3,1,1,4,9,13,1,3,1,2,2
1996,"AL",165501,"2B",1,1,1,2,1,51,6,14,3,2,1,6,9,11,1,2,2,1,3
1996,"AL",165501,"OF",13,32,4,2,1,51,6,14,3,2,1,6,9,11,1,2,2,1,3
1998,"AL",170001,"OF",2,6,1,1,1,8,1,1,1,1,1,1,3,7,1,1,2,1,1
2013,"NL",527501,"OF",2,1,1,1,1,532,64,125,30,4,20,74,51,126,2,15,3,4,15
2013,"NL",527501,"3B",141,87,242,11,28,532,64,125,30,4,20,74,51,126,2,15,3,4,15
2014,"NL",600001,"3B",119,86,205,10,17,598,89,164,23,2,30,81,53,140,3,8,1,5,10
2014,"NL",600001,"1B",38,298,28,6,22,598,89,164,23,2,30,81,53,140,3,8,1,5,10
2015,"NL",4500001,"3B",156,103,275,20,22,620,83,159,44,2,36,90,45,138,4,8,2,8,20
2016,"AL",8250001,"3B",150,92,294,12,34,591,90,134,22,1,41,99,65,164,2,5,2,8,12
2016,"AL",8250001,"1B",8,60,4,2,5,591,90,134,22,1,41,99,65,164,2,5,2,8,12
2002,"AL",200001,"P",1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2001,"AL",200001,"2B",7,12,21,2,5,23,2,7,2,1,1,4,2,5,1,2,1,1,1
2001,"AL",200001,"OF",1,1,1,1,1,23,2,7,2,1,1,4,2,5,1,2,1,1,1
2004,"NL",320001,"2B",11,26,24,1,5,506,75,141,22,9,4,29,68,89,1,13,9,1,8
2004,"NL",320001,"OF",68,186,9,4,4,506,75,141,22,9,4,29,68,89,1,13,9,1,8
2004,"NL",320001,"3B",52,43,108,13,12,506,75,141,22,9,4,29,68,89,1,13,9,1,8
2005,"NL",405001,"3B",9,6,26,3,2,370,70,101,20,4,5,22,52,60,1,9,4,1,10
2005,"NL",405001,"2B",49,92,128,7,25,370,70,101,20,4,5,22,52,60,1,9,4,1,10
2005,"NL",405001,"OF",34,110,8,1,1,370,70,101,20,4,5,22,52,60,1,9,4,1,10
2006,"NL",1300001,"2B",12,24,26,2,3,455,68,124,31,3,9,28,58,99,1,10,4,1,6
2006,"NL",1300001,"3B",10,8,26,1,3,455,68,124,31,3,9,28,58,99,1,10,4,1,6
2006,"NL",1300001,"OF",89,239,13,6,2,455,68,124,31,3,9,28,58,99,1,10,4,1,6
2007,"NL",2325001,"2B",2,4,4,1,2,278,45,69,14,4,4,17,19,48,1,8,3,1,5
2007,"NL",2325001,"OF",50,137,4,3,1,278,45,69,14,4,4,17,19,48,1,8,3,1,5
2007,"NL",2325001,"3B",16,18,30,3,4,278,45,69,14,4,4,17,19,48,1,8,3,1,5
2008,"NL",3000001,"3B",5,5,5,2,1,132,18,40,9,1,1,11,9,19,1,2,3,2,4
2008,"NL",3000001,"OF",22,56,2,1,1,132,18,40,9,1,1,11,9,19,1,2,3,2,4
2008,"NL",3000001,"2B",2,5,6,1,2,132,18,40,9,1,1,11,9,19,1,2,3,2,4
2009,"AL",4000001,"OF",4,9,1,1,1,16,3,3,1,1,1,2,6,5,1,1,1,1,1
2009,"AL",4000001,"3B",2,1,1,1,1,16,3,3,1,1,1,2,6,5,1,1,1,1,1
2009,"AL",4000001,"2B",1,1,2,1,1,16,3,3,1,1,1,2,6,5,1,1,1,1,1
2006,"NL",329001,"OF",37,108,1,2,1,174,25,42,7,4,3,19,15,43,3,2,4,1,2
2011,"NL",414001,"1B",150,1318,93,7,107,572,68,162,33,1,22,77,54,143,4,7,1,6,16
2012,"NL",535001,"1B",146,1296,75,13,123,541,92,141,34,3,24,95,65,130,5,8,1,10,11
2013,"NL",560001,"1B",146,1229,108,11,115,552,90,177,28,3,24,110,67,122,11,8,1,6,11
2014,"NL",5125001,"1B",163,1272,117,6,131,608,94,176,44,5,19,79,91,146,5,9,1,4,19
2015,"NL",8500001,"1B",111,894,64,5,104,417,63,116,28,1,19,67,57,99,5,8,1,3,7
2016,"NL",12359376,"1B",159,1306,108,6,117,590,103,179,44,7,35,92,90,172,19,11,1,6,13
1989,"NL",71001,"P",2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
1991,"NL",190001,"P",1,4,5,1,1,8,1,1,1,1,1,1,1,6,1,1,1,1,1
1992,"NL",400001,"P",1,5,6,3,1,5,1,3,1,1,1,1,1,3,1,1,1,1,1
1993,"NL",725001,"P",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
1994,"NL",512501,"P",19,9,21,1,1,37,6,5,2,1,2,4,2,22,1,3,4,1,1
1995,"NL",1900001,"P",19,10,12,4,1,24,3,3,1,1,2,5,2,17,1,1,7,1,1
1996,"NL",2500001,"P",24,4,27,3,3,42,4,6,1,1,1,1,3,22,1,1,5,1,2
2015,"AL",517001,"P",1,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,"NL",400001,"1B",1,8,1,1,2,32,4,11,3,1,2,8,3,8,1,1,1,2,2
2009,"NL",400001,"3B",6,7,6,1,2,32,4,11,3,1,2,8,3,8,1,1,1,2,2
2009,"NL",400001,"C",1,2,1,1,1,32,4,11,3,1,2,8,3,8,1,1,1,2,2
2010,"NL",400001,"3B",65,32,140,10,23,241,29,72,13,2,5,37,22,60,1,5,5,2,8
2010,"NL",400001,"1B",1,4,1,1,1,241,29,72,13,2,5,37,22,60,1,5,5,2,8
2011,"NL",416001,"1B",2,9,1,1,3,334,42,100,17,2,11,56,25,76,1,5,1,3,19
2011,"NL",416001,"3B",88,34,160,13,24,334,42,100,17,2,11,56,25,76,1,5,1,3,19
2012,"NL",508001,"3B",134,78,260,19,30,502,71,148,26,2,21,80,58,123,3,8,1,3,20
2013,"NL",3150001,"3B",130,56,191,12,22,463,54,122,27,2,10,61,48,107,2,10,1,4,26
2014,"AL",5050001,"3B",120,68,163,9,19,463,54,121,26,2,11,56,39,125,1,7,1,6,11
2015,"AL",6425001,"3B",113,55,180,9,14,425,54,110,28,1,15,57,32,108,1,13,1,4,13
2016,"NL",3000001,"2B",1,1,1,1,1,438,64,119,24,1,14,56,46,143,3,11,1,1,16
2016,"NL",3000001,"3B",72,41,158,9,18,438,64,119,24,1,14,56,46,143,3,11,1,1,16
2016,"NL",3000001,"1B",35,345,32,4,43,438,64,119,24,1,14,56,46,143,3,11,1,1,16
2013,"AL",490001,"1B",43,293,18,2,24,191,11,53,9,2,5,25,15,32,1,3,1,3,9
1990,"NL",100001,"P",1,5,8,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1991,"NL",165001,"P",1,2,5,1,1,3,1,1,1,1,1,1,2,3,1,1,1,1,1
1993,"AL",525001,"P",1,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,"NL",915001,"P",1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1995,"AL",915001,"P",1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1998,"NL",171001,"SS",2,4,5,1,1,24,5,4,1,2,2,3,1,6,1,1,1,1,2
1998,"NL",171001,"2B",3,7,6,1,3,24,5,4,1,2,2,3,1,6,1,1,1,1,2
1998,"NL",171001,"3B",1,1,2,1,1,24,5,4,1,2,2,3,1,6,1,1,1,1,2
1999,"NL",209001,"SS",37,43,96,6,17,151,28,42,4,3,2,17,30,19,3,1,2,1,3
1999,"NL",209001,"2B",1,5,7,1,3,151,28,42,4,3,2,17,30,19,3,1,2,1,3
2000,"NL",243501,"3B",2,1,4,1,2,113,19,24,6,1,3,7,18,19,1,1,1,1,4
2000,"NL",243501,"SS",14,19,44,5,13,113,19,24,6,1,3,7,18,19,1,1,1,1,4
2000,"NL",243501,"2B",6,12,14,2,4,113,19,24,6,1,3,7,18,19,1,1,1,1,4
2015,"NL",512501,"P",1,4,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"NL",417101,"P",1,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,"NL",489101,"P",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,"AL",530001,"P",1,3,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,"AL",3800001,"P",1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,"AL",800001,"P",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1988,"NL",62501,"P",1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1989,"NL",68001,"P",1,6,9,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1
1990,"NL",110001,"P",1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1991,"AL",130001,"P",1,15,25,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,"AL",265001,"P",1,9,25,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1993,"AL",975001,"P",1,9,22,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,"AL",109001,"2B",65,121,197,8,44,200,25,52,10,2,2,13,17,28,1,4,12,2,3
1994,"AL",115001,"3B",1,1,1,1,1,206,38,68,21,4,1,19,30,24,1,2,6,4,2
1994,"AL",115001,"2B",54,91,137,5,30,206,38,68,21,4,1,19,30,24,1,2,6,4,2
1995,"AL",190001,"2B",77,174,249,12,56,314,39,88,16,3,5,30,25,46,1,6,9,5,8
1996,"AL",125001,"SS",1,2,1,1,1,420,75,121,28,3,5,42,55,58,1,6,6,4,7
1996,"AL",125001,"2B",98,201,318,10,71,420,75,121,28,3,5,42,55,58,1,6,6,4,7
1996,"AL",125001,"OF",6,11,1,1,1,420,75,121,28,3,5,42,55,58,1,6,6,4,7
1997,"AL",900001,"2B",80,197,229,5,64,405,57,127,37,3,4,52,28,45,2,3,3,8,13
1997,"AL",900001,"OF",8,17,3,3,1,405,57,127,37,3,4,52,28,45,2,3,3,8,13
1997,"AL",900001,"1B",1,3,1,1,2,405,57,127,37,3,4,52,28,45,2,3,3,8,13
1997,"AL",900001,"SS",1,3,3,1,1,405,57,127,37,3,4,52,28,45,2,3,3,8,13
1997,"AL",900001,"3B",14,12,33,7,3,405,57,127,37,3,4,52,28,45,2,3,3,8,13
1999,"AL",2400001,"SS",3,7,6,1,2,115,15,33,4,1,2,13,15,12,2,2,2,2,3
1999,"AL",2400001,"3B",6,6,11,3,1,115,15,33,4,1,2,13,15,12,2,2,2,2,3
1999,"AL",2400001,"2B",22,42,57,3,10,115,15,33,4,1,2,13,15,12,2,2,2,2,3
2000,"AL",2500001,"2B",45,96,123,3,21,240,36,70,14,1,2,14,29,39,1,2,5,2,6
2000,"AL",2500001,"OF",10,21,1,1,1,240,36,70,14,1,2,14,29,39,1,2,5,2,6
2000,"AL",2500001,"3B",3,2,3,1,1,240,36,70,14,1,2,14,29,39,1,2,5,2,6
2001,"AL",1000001,"3B",12,8,23,1,3,176,25,44,7,2,3,16,13,19,1,4,5,1,3
2001,"AL",1000001,"OF",1,1,1,1,1,176,25,44,7,2,3,16,13,19,1,4,5,1,3
2001,"AL",1000001,"SS",1,1,3,1,1,176,25,44,7,2,3,16,13,19,1,4,5,1,3
2001,"AL",1000001,"2B",37,84,123,2,31,176,25,44,7,2,3,16,13,19,1,4,5,1,3
2016,"NL",575001,"C",9,64,10,1,1,39,8,15,3,1,1,6,4,8,1,1,1,1,1
1990,"AL",100001,"SS",15,25,51,4,10,233,33,70,12,2,10,28,18,52,1,2,2,1,4
1990,"AL",100001,"3B",46,24,96,12,13,233,33,70,12,2,10,28,18,52,1,2,2,1,4
1991,"AL",150001,"SS",64,109,208,13,49,558,66,145,37,4,22,92,41,150,1,4,7,7,14
1991,"AL",150001,"3B",85,46,148,12,14,558,66,145,37,4,22,92,41,150,1,4,7,7,14
1992,"AL",300001,"3B",28,16,47,3,5,660,88,176,32,5,21,97,46,145,2,7,6,7,14
1992,"AL",300001,"SS",135,206,444,21,92,660,88,176,32,5,21,97,46,145,2,7,6,7,14
1993,"AL",675001,"SS",82,126,263,20,61,608,99,183,38,6,23,98,78,129,2,5,2,7,9
1993,"AL",675001,"3B",69,45,121,5,11,608,99,183,38,6,23,98,78,129,2,5,2,7,9
1994,"AL",2425001,"3B",115,79,222,15,14,465,67,123,35,6,19,86,46,129,2,6,2,14,7
1995,"AL",4150001,"3B",145,108,338,15,39,568,80,157,22,6,16,82,64,101,5,4,1,8,19
1996,"AL",5175001,"3B",129,97,272,9,26,617,91,166,33,4,23,101,58,119,3,5,2,11,19
1996,"AL",5175001,"SS",30,54,84,3,19,617,91,166,33,4,23,101,58,119,3,5,2,11,19
1997,"AL",6400001,"3B",154,127,313,11,22,596,91,164,28,4,23,103,47,114,6,6,1,12,16
1998,"AL",5400001,"3B",143,101,238,14,22,558,75,161,34,3,29,97,45,126,1,4,1,5,13
1998,"AL",5400001,"SS",2,2,6,1,3,558,75,161,34,3,29,97,45,126,1,4,1,5,13
1999,"AL",5250001,"3B",85,42,147,7,13,323,46,83,17,3,11,49,26,58,2,2,1,3,14
2000,"AL",5550001,"3B",154,80,277,9,21,575,94,185,39,5,23,107,74,112,3,2,1,11,16
2000,"AL",5550001,"1B",1,5,1,1,2,575,94,185,39,5,23,107,74,112,3,2,1,11,16
2001,"AL",5750001,"3B",95,66,138,13,15,335,35,89,16,1,4,39,31,64,2,4,1,4,9
2001,"AL",5750001,"SS",1,2,3,1,2,335,35,89,16,1,4,39,31,64,2,4,1,4,9
2002,"AL",5825001,"3B",108,54,186,11,28,398,43,87,15,4,12,56,41,83,2,3,1,1,13
2003,"NL",300001,"P",1,4,10,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,"NL",320001,"P",1,1,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,"NL",328001,"P",1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,"NL",2000001,"P",1,2,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,"NL",3500001,"P",1,1,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,"NL",5050001,"P",1,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,"AL",8500001,"P",1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,"AL",9000001,"P",1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"AL",5000001,"P",1,2,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,"AL",5000001,"P",1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"AL",508451,"OF",13,24,2,2,1,42,3,14,2,1,1,6,4,9,1,1,1,1,1
2013,"NL",4500001,"P",1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,"NL",4500001,"P",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,"AL",1100001,"P",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,"NL",7000001,"OF",127,256,7,6,1,502,80,130,26,4,11,59,82,105,10,2,3,6,8
2009,"NL",12500001,"OF",130,306,6,3,3,500,80,130,39,6,12,55,94,113,4,4,4,6,16
2010,"NL",14000001,"OF",88,191,5,2,2,359,46,95,21,3,14,45,65,68,2,1,4,5,6
